Actual_Value,Predicted_Value
3315.615,3309.8901
3568.6016,3538.6755
3534.4213,3535.949
3533.4856,3545.4075
3533.7358,3521.745
3498.6528,3519.876
3547.8735,3525.8206
3498.9617,3512.7607
3381.7424,3369.5312
3602.8289,3581.1628
3716.5207,3703.106
3550.7092,3562.3447
3504.9207,3491.2417
3481.6643,3453.4587
3281.1685,3261.967
3489.8007,3483.8867
3247.9067,3245.9656
3520.9315,3512.4092
3335.8801,3343.3726
3390.1731,3400.0327
3590.1162,3571.8213
3409.4352,3391.7627
3460.2961,3465.6672
3608.9704,3596.905
3504.1382,3516.55
3559.3769,3556.2842
3433.063,3440.592
3519.1672,3541.2034
3633.4954,3621.6826
3454.1734,3481.369
3349.0901,3358.8628
3285.2877,3286.602
3518.4234,3514.4126
3518.9016,3530.4932
3484.3723,3476.824
3531.521,3513.4297
3267.8129,3274.747
3281.1727,3289.0693
3438.2563,3435.4553
3407.1203,3395.3809
3285.3589,3285.0571
3365.5441,3377.2227
3496.2549,3503.032
3442.3003,3447.1936
3380.897,3377.1528
3275.4281,3251.837
3499.7091,3484.5505
3251.1318,3267.8315
3306.6811,3314.2456
3428.7027,3416.4194
3369.5397,3370.0217
3489.9608,3504.1865
3412.0435,3425.1946
3372.2691,3386.0532
3330.814,3336.2026
3328.871,3323.2944
3612.1484,3630.6726
3429.7533,3438.8438
3371.2355,3386.4045
3385.1647,3379.1545
3635.7537,3634.9495
3348.3004,3363.6235
3373.4288,3390.92
3487.6769,3496.1135
